<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USD000000TOD,1,20131226,145100,32.6690000,32.6690000,32.6675000,32.6675000,245000
USD000000TOD,1,20131226,145200,32.6690000,32.6705000,32.6690000,32.6705000,10094000
USD000000TOD,1,20131226,145300,32.6700000,32.6700000,32.6690000,32.6700000,6500000
USD000000TOD,1,20131226,145400,32.6700000,32.6710000,32.6700000,32.6700000,5075000
USD000000TOD,1,20131226,145500,32.6695000,32.6695000,32.6690000,32.6695000,2314000
USD000000TOD,1,20131226,145600,32.6695000,32.6695000,32.6675000,32.6675000,3088000
USD000000TOD,1,20131226,145700,32.6670000,32.6670000,32.6650000,32.6670000,374000
USD000000TOD,1,20131226,145800,32.6650000,32.6650000,32.6600000,32.6635000,3858000
USD000000TOD,1,20131226,145900,32.6640000,32.6640000,32.6610000,32.6640000,3211000
USD000000TOD,1,20131226,150000,32.6605000,32.6650000,32.6600000,32.6650000,4359000
USD000000TOD,1,20131226,150100,32.6670000,32.6670000,32.6665000,32.6665000,2235000
USD000000TOD,1,20131226,150200,32.6665000,32.6665000,32.6615000,32.6615000,690000
USD000000TOD,1,20131226,150300,32.6610000,32.6635000,32.6610000,32.6635000,156000
USD000000TOD,1,20131226,150400,32.6630000,32.6630000,32.6630000,32.6630000,950000
USD000000TOD,1,20131226,150600,32.6640000,32.6665000,32.6635000,32.6635000,6756000
USD000000TOD,1,20131226,150700,32.6620000,32.6620000,32.6600000,32.6610000,9441000
USD000000TOD,1,20131226,150800,32.6570000,32.6570000,32.6535000,32.6535000,2200000
USD000000TOD,1,20131226,150900,32.6530000,32.6550000,32.6515000,32.6550000,2938000
USD000000TOD,1,20131226,151000,32.6550000,32.6560000,32.6515000,32.6555000,9825000
USD000000TOD,1,20131226,151100,32.6550000,32.6605000,32.6500000,32.6600000,31193000
USD000000TOD,1,20131226,151300,32.6600000,32.6600000,32.6600000,32.6600000,37000
USD000000TOD,1,20131226,151400,32.6600000,32.6600000,32.6600000,32.6600000,800000
USD000000TOD,1,20131226,151500,32.6595000,32.6595000,32.6565000,32.6565000,7224000
USD000000TOD,1,20131226,151600,32.6590000,32.6595000,32.6575000,32.6595000,9226000
USD000000TOD,1,20131226,151700,32.6600000,32.6625000,32.6595000,32.6620000,1091000
USD000000TOD,1,20131226,151800,32.6600000,32.6600000,32.6550000,32.6585000,17020000
USD000000TOD,1,20131226,151900,32.6620000,32.6625000,32.6620000,32.6625000,322000
USD000000TOD,1,20131226,152000,32.6620000,32.6625000,32.6620000,32.6625000,2120000
USD000000TOD,1,20131226,152100,32.6625000,32.6625000,32.6625000,32.6625000,2556000
USD000000TOD,1,20131226,152200,32.6620000,32.6625000,32.6620000,32.6620000,606000
USD000000TOD,1,20131226,152300,32.6615000,32.6620000,32.6615000,32.6620000,209000
USD000000TOD,1,20131226,152400,32.6625000,32.6625000,32.6625000,32.6625000,4496000
USD000000TOD,1,20131226,152500,32.6610000,32.6615000,32.6610000,32.6615000,214000
USD000000TOD,1,20131226,152600,32.6615000,32.6620000,32.6615000,32.6620000,186000
USD000000TOD,1,20131226,152700,32.6625000,32.6625000,32.6600000,32.6600000,4262000
USD000000TOD,1,20131226,152800,32.6600000,32.6600000,32.6600000,32.6600000,495000
USD000000TOD,1,20131226,152900,32.6615000,32.6620000,32.6615000,32.6620000,59000
USD000000TOD,1,20131226,153000,32.6620000,32.6620000,32.6620000,32.6620000,50000
USD000000TOD,1,20131226,153100,32.6625000,32.6625000,32.6625000,32.6625000,254000
USD000000TOD,1,20131226,153200,32.6625000,32.6625000,32.6615000,32.6615000,2310000
USD000000TOD,1,20131226,153300,32.6625000,32.6625000,32.6625000,32.6625000,25000
USD000000TOD,1,20131226,153400,32.6625000,32.6625000,32.6625000,32.6625000,880000
USD000000TOD,1,20131226,153500,32.6625000,32.6625000,32.6625000,32.6625000,1934000
USD000000TOD,1,20131226,153600,32.6625000,32.6625000,32.6625000,32.6625000,700000
USD000000TOD,1,20131226,153700,32.6625000,32.6625000,32.6610000,32.6610000,471000
USD000000TOD,1,20131226,153800,32.6615000,32.6615000,32.6615000,32.6615000,120000
USD000000TOD,1,20131226,153900,32.6610000,32.6610000,32.6610000,32.6610000,200000
USD000000TOD,1,20131226,154000,32.6615000,32.6625000,32.6615000,32.6625000,2045000
USD000000TOD,1,20131226,154100,32.6625000,32.6625000,32.6625000,32.6625000,5260000
USD000000TOD,1,20131226,154200,32.6625000,32.6625000,32.6605000,32.6610000,1534000
USD000000TOD,1,20131226,154300,32.6625000,32.6625000,32.6625000,32.6625000,851000
USD000000TOD,1,20131226,154500,32.6625000,32.6625000,32.6610000,32.6610000,549000
USD000000TOD,1,20131226,154600,32.6605000,32.6605000,32.6605000,32.6605000,556000
USD000000TOD,1,20131226,154700,32.6600000,32.6600000,32.6585000,32.6585000,5450000
USD000000TOD,1,20131226,154800,32.6600000,32.6605000,32.6580000,32.6580000,3163000
USD000000TOD,1,20131226,154900,32.6570000,32.6605000,32.6570000,32.6605000,2524000
USD000000TOD,1,20131226,155000,32.6580000,32.6605000,32.6580000,32.6605000,1239000
USD000000TOD,1,20131226,155100,32.6605000,32.6605000,32.6605000,32.6605000,775000
USD000000TOD,1,20131226,155200,32.6620000,32.6620000,32.6590000,32.6590000,7591000
USD000000TOD,1,20131226,155400,32.6600000,32.6600000,32.6600000,32.6600000,60000
USD000000TOD,1,20131226,155500,32.6600000,32.6605000,32.6600000,32.6605000,346000
USD000000TOD,1,20131226,155600,32.6605000,32.6605000,32.6605000,32.6605000,111000
USD000000TOD,1,20131226,155700,32.6595000,32.6605000,32.6580000,32.6600000,2805000
USD000000TOD,1,20131226,155800,32.6600000,32.6600000,32.6595000,32.6600000,585000
USD000000TOD,1,20131226,160000,32.6585000,32.6585000,32.6585000,32.6585000,1065000
USD000000TOD,1,20131226,160100,32.6600000,32.6600000,32.6595000,32.6595000,96000
USD000000TOD,1,20131226,160200,32.6580000,32.6580000,32.6580000,32.6580000,559000
USD000000TOD,1,20131226,160300,32.6595000,32.6595000,32.6595000,32.6595000,51000
USD000000TOD,1,20131226,160400,32.6595000,32.6595000,32.6595000,32.6595000,458000
USD000000TOD,1,20131226,160500,32.6600000,32.6600000,32.6600000,32.6600000,37000
USD000000TOD,1,20131226,160600,32.6590000,32.6600000,32.6590000,32.6600000,62000
USD000000TOD,1,20131226,160700,32.6600000,32.6610000,32.6600000,32.6610000,7783000
USD000000TOD,1,20131226,160800,32.6615000,32.6620000,32.6615000,32.6620000,2210000
USD000000TOD,1,20131226,160900,32.6600000,32.6615000,32.6600000,32.6610000,1150000
USD000000TOD,1,20131226,161000,32.6590000,32.6590000,32.6590000,32.6590000,10000
USD000000TOD,1,20131226,161100,32.6605000,32.6605000,32.6605000,32.6605000,50000
USD000000TOD,1,20131226,161200,32.6610000,32.6610000,32.6590000,32.6590000,239000
USD000000TOD,1,20131226,161300,32.6605000,32.6605000,32.6600000,32.6600000,740000
USD000000TOD,1,20131226,161400,32.6600000,32.6600000,32.6600000,32.6600000,300000
USD000000TOD,1,20131226,161500,32.6600000,32.6605000,32.6600000,32.6605000,2900000
USD000000TOD,1,20131226,161700,32.6600000,32.6605000,32.6580000,32.6580000,854000
USD000000TOD,1,20131226,161800,32.6580000,32.6580000,32.6575000,32.6580000,1783000
USD000000TOD,1,20131226,161900,32.6580000,32.6580000,32.6580000,32.6580000,100000
USD000000TOD,1,20131226,162000,32.6570000,32.6580000,32.6560000,32.6580000,3376000
USD000000TOD,1,20131226,162100,32.6605000,32.6605000,32.6590000,32.6590000,210000
USD000000TOD,1,20131226,162200,32.6590000,32.6595000,32.6580000,32.6585000,689000
USD000000TOD,1,20131226,162300,32.6585000,32.6585000,32.6565000,32.6575000,1600000
USD000000TOD,1,20131226,162400,32.6560000,32.6575000,32.6560000,32.6560000,28000
USD000000TOD,1,20131226,162500,32.6585000,32.6585000,32.6585000,32.6585000,537000
USD000000TOD,1,20131226,162600,32.6570000,32.6570000,32.6515000,32.6535000,4257000
USD000000TOD,1,20131226,162700,32.6500000,32.6500000,32.6500000,32.6500000,80000
USD000000TOD,1,20131226,162800,32.6520000,32.6530000,32.6520000,32.6530000,1691000
USD000000TOD,1,20131226,162900,32.6550000,32.6570000,32.6550000,32.6570000,56000
USD000000TOD,1,20131226,163100,32.6525000,32.6550000,32.6525000,32.6550000,50000
USD000000TOD,1,20131226,163200,32.6555000,32.6555000,32.6555000,32.6555000,60000
USD000000TOD,1,20131226,163300,32.6535000,32.6565000,32.6490000,32.6490000,1720000
USD000000TOD,1,20131226,163400,32.6510000,32.6510000,32.6485000,32.6500000,292000
USD000000TOD,1,20131226,163500,32.6505000,32.6505000,32.6505000,32.6505000,58000
USD000000TOD,1,20131226,163600,32.6500000,32.6505000,32.6435000,32.6435000,1819000
USD000000TOD,1,20131226,163700,32.6430000,32.6430000,32.6430000,32.6430000,155000
USD000000TOD,1,20131226,163900,32.6440000,32.6445000,32.6440000,32.6445000,253000
USD000000TOD,1,20131226,164000,32.6475000,32.6475000,32.6475000,32.6475000,4000
USD000000TOD,1,20131226,164100,32.6450000,32.6450000,32.6450000,32.6450000,1000
USD000000TOD,1,20131226,164200,32.6465000,32.6465000,32.6420000,32.6420000,1993000
USD000000TOD,1,20131226,164300,32.6440000,32.6440000,32.6440000,32.6440000,40000
USD000000TOD,1,20131226,164400,32.6445000,32.6460000,32.6445000,32.6460000,745000
USD000000TOD,1,20131226,164500,32.6500000,32.6500000,32.6460000,32.6460000,812000
USD000000TOD,1,20131226,164600,32.6500000,32.6500000,32.6495000,32.6495000,304000
USD000000TOD,1,20131226,164700,32.6510000,32.6510000,32.6510000,32.6510000,20000
USD000000TOD,1,20131226,164800,32.6525000,32.6525000,32.6500000,32.6500000,260000
USD000000TOD,1,20131226,164900,32.6490000,32.6510000,32.6490000,32.6510000,86000
USD000000TOD,1,20131226,165000,32.6530000,32.6530000,32.6500000,32.6500000,229000
USD000000TOD,1,20131226,165200,32.6530000,32.6530000,32.6520000,32.6530000,493000
USD000000TOD,1,20131226,165300,32.6530000,32.6540000,32.6530000,32.6540000,4450000
USD000000TOD,1,20131226,165400,32.6540000,32.6540000,32.6540000,32.6540000,50000
USD000000TOD,1,20131226,165500,32.6540000,32.6555000,32.6540000,32.6555000,158000
USD000000TOD,1,20131226,165600,32.6525000,32.6555000,32.6525000,32.6555000,1523000
USD000000TOD,1,20131226,165700,32.6560000,32.6560000,32.6560000,32.6560000,10000
USD000000TOD,1,20131226,165900,32.6570000,32.6570000,32.6570000,32.6570000,15000
USD000000TOD,1,20131226,170200,32.6575000,32.6580000,32.6575000,32.6580000,10329000
USD000000TOD,1,20131226,170300,32.6605000,32.6605000,32.6605000,32.6605000,423000
USD000000TOD,1,20131226,170500,32.6600000,32.6600000,32.6600000,32.6600000,266000
USD000000TOD,1,20131226,170600,32.6600000,32.6600000,32.6600000,32.6600000,173000
USD000000TOD,1,20131226,170700,32.6600000,32.6610000,32.6580000,32.6585000,5505000
USD000000TOD,1,20131226,170800,32.6585000,32.6585000,32.6525000,32.6570000,632000
USD000000TOD,1,20131226,170900,32.6585000,32.6585000,32.6520000,32.6520000,1930000
USD000000TOD,1,20131226,171100,32.6565000,32.6565000,32.6565000,32.6565000,503000
USD000000TOD,1,20131226,171200,32.6565000,32.6565000,32.6565000,32.6565000,4000
USD000000TOD,1,20131226,171300,32.6565000,32.6565000,32.6565000,32.6565000,4493000
USD000000TOD,1,20131226,171400,32.6570000,32.6570000,32.6525000,32.6545000,650000
USD000000TOD,1,20131227,100000,32.6340000,32.6900000,32.6250000,32.6345000,13566000
USD000000TOD,1,20131227,100100,32.6305000,32.6330000,32.6190000,32.6190000,9611000
USD000000TOD,1,20131227,100200,32.6220000,32.6235000,32.6170000,32.6175000,10435000
USD000000TOD,1,20131227,100300,32.6220000,32.6225000,32.6100000,32.6130000,14931000
USD000000TOD,1,20131227,100400,32.6135000,32.6170000,32.6000000,32.6060000,30960000
USD000000TOD,1,20131227,100500,32.6040000,32.6150000,32.5900000,32.6150000,45867000
USD000000TOD,1,20131227,100600,32.6125000,32.6150000,32.6000000,32.6000000,22529000
USD000000TOD,1,20131227,100700,32.6015000,32.6025000,32.6010000,32.6025000,1268000
USD000000TOD,1,20131227,100800,32.6020000,32.6090000,32.6020000,32.6090000,1982000
USD000000TOD,1,20131227,100900,32.6090000,32.6115000,32.6075000,32.6115000,10592000
USD000000TOD,1,20131227,101000,32.6145000,32.6145000,32.6045000,32.6085000,11026000
USD000000TOD,1,20131227,101100,32.6085000,32.6100000,32.6050000,32.6085000,17410000
USD000000TOD,1,20131227,101200,32.6085000,32.6095000,32.6015000,32.6050000,14761000
USD000000TOD,1,20131227,101300,32.6050000,32.6095000,32.6040000,32.6065000,4384000
USD000000TOD,1,20131227,101400,32.6095000,32.6170000,32.6075000,32.6150000,6342000
USD000000TOD,1,20131227,101500,32.6135000,32.6170000,32.6130000,32.6160000,8181000
USD000000TOD,1,20131227,101600,32.6175000,32.6180000,32.6135000,32.6165000,5550000
USD000000TOD,1,20131227,101700,32.6165000,32.6195000,32.6145000,32.6145000,9305000
USD000000TOD,1,20131227,101800,32.6120000,32.6205000,32.6120000,32.6205000,10306000
USD000000TOD,1,20131227,101900,32.6210000,32.6255000,32.6195000,32.6255000,6161000
USD000000TOD,1,20131227,102000,32.6255000,32.6255000,32.6225000,32.6250000,8272000
USD000000TOD,1,20131227,102100,32.6260000,32.6265000,32.6250000,32.6265000,3724000
USD000000TOD,1,20131227,102200,32.6265000,32.6290000,32.6255000,32.6285000,4435000
USD000000TOD,1,20131227,102300,32.6285000,32.6285000,32.6250000,32.6265000,6262000
USD000000TOD,1,20131227,102400,32.6255000,32.6270000,32.6230000,32.6270000,12273000
USD000000TOD,1,20131227,102500,32.6270000,32.6270000,32.6225000,32.6245000,17106000
USD000000TOD,1,20131227,102600,32.6245000,32.6260000,32.6200000,32.6250000,6500000
USD000000TOD,1,20131227,102700,32.6250000,32.6250000,32.6245000,32.6250000,10822000
USD000000TOD,1,20131227,102800,32.6245000,32.6250000,32.6235000,32.6240000,14655000
USD000000TOD,1,20131227,102900,32.6240000,32.6250000,32.6205000,32.6230000,3552000
USD000000TOD,1,20131227,103000,32.6235000,32.6235000,32.6215000,32.6230000,902000
USD000000TOD,1,20131227,103100,32.6230000,32.6230000,32.6030000,32.6030000,41982000
USD000000TOD,1,20131227,103200,32.6020000,32.6075000,32.6020000,32.6075000,14268000
USD000000TOD,1,20131227,103300,32.6070000,32.6075000,32.6030000,32.6050000,6935000
USD000000TOD,1,20131227,103400,32.6050000,32.6075000,32.6000000,32.6075000,13355000
USD000000TOD,1,20131227,103500,32.6050000,32.6075000,32.6000000,32.6050000,68345000
USD000000TOD,1,20131227,103600,32.6020000,32.6050000,32.5975000,32.6020000,20918000
USD000000TOD,1,20131227,103700,32.6020000,32.6025000,32.6020000,32.6025000,3780000
USD000000TOD,1,20131227,103800,32.6015000,32.6065000,32.6015000,32.6065000,9897000
USD000000TOD,1,20131227,103900,32.6065000,32.6075000,32.6035000,32.6075000,1627000
USD000000TOD,1,20131227,104000,32.6075000,32.6110000,32.6075000,32.6110000,1523000
USD000000TOD,1,20131227,104100,32.6105000,32.6150000,32.6075000,32.6075000,2793000
USD000000TOD,1,20131227,104200,32.6075000,32.6110000,32.6000000,32.6095000,21613000
USD000000TOD,1,20131227,104300,32.6115000,32.6160000,32.6020000,32.6090000,5156000
USD000000TOD,1,20131227,104400,32.6050000,32.6120000,32.6045000,32.6120000,622000
USD000000TOD,1,20131227,104500,32.6145000,32.6145000,32.6100000,32.6140000,4348000
USD000000TOD,1,20131227,104600,32.6125000,32.6150000,32.6125000,32.6150000,8295000
USD000000TOD,1,20131227,104700,32.6150000,32.6200000,32.6150000,32.6200000,14999000
USD000000TOD,1,20131227,104800,32.6225000,32.6250000,32.6180000,32.6250000,5193000
USD000000TOD,1,20131227,104900,32.6250000,32.6260000,32.6220000,32.6250000,5055000
USD000000TOD,1,20131227,105000,32.6250000,32.6265000,32.6200000,32.6240000,13372000
USD000000TOD,1,20131227,105100,32.6220000,32.6285000,32.6200000,32.6275000,6024000
USD000000TOD,1,20131227,105200,32.6300000,32.6300000,32.6245000,32.6250000,4690000
USD000000TOD,1,20131227,105300,32.6225000,32.6255000,32.6220000,32.6255000,2259000
USD000000TOD,1,20131227,105400,32.6255000,32.6275000,32.6175000,32.6205000,16877000
USD000000TOD,1,20131227,105500,32.6200000,32.6250000,32.6200000,32.6215000,8749000
USD000000TOD,1,20131227,105600,32.6215000,32.6215000,32.6210000,32.6215000,4459000
USD000000TOD,1,20131227,105700,32.6215000,32.6220000,32.6215000,32.6220000,3622000
USD000000TOD,1,20131227,105800,32.6240000,32.6290000,32.6200000,32.6200000,14043000
USD000000TOD,1,20131227,105900,32.6200000,32.6230000,32.6180000,32.6200000,7018000
USD000000TOD,1,20131227,110000,32.6195000,32.6210000,32.6130000,32.6185000,13652000
USD000000TOD,1,20131227,110100,32.6200000,32.6200000,32.6050000,32.6080000,18819000
USD000000TOD,1,20131227,110200,32.6095000,32.6170000,32.6085000,32.6125000,6781000
USD000000TOD,1,20131227,110300,32.6120000,32.6140000,32.6110000,32.6140000,9819000
USD000000TOD,1,20131227,110400,32.6200000,32.6200000,32.6130000,32.6160000,7551000
USD000000TOD,1,20131227,110500,32.6140000,32.6175000,32.6135000,32.6140000,4971000
USD000000TOD,1,20131227,110600,32.6165000,32.6190000,32.6155000,32.6175000,11539000
USD000000TOD,1,20131227,110700,32.6175000,32.6175000,32.6145000,32.6160000,4229000
USD000000TOD,1,20131227,110800,32.6150000,32.6175000,32.6140000,32.6170000,3030000
USD000000TOD,1,20131227,110900,32.6155000,32.6185000,32.6135000,32.6175000,14442000
USD000000TOD,1,20131227,111000,32.6185000,32.6185000,32.6170000,32.6175000,4235000
USD000000TOD,1,20131227,111100,32.6160000,32.6175000,32.6160000,32.6175000,820000
USD000000TOD,1,20131227,111200,32.6200000,32.6200000,32.5960000,32.6055000,26448000
USD000000TOD,1,20131227,111300,32.6055000,32.6095000,32.6055000,32.6075000,3713000
USD000000TOD,1,20131227,111400,32.6065000,32.6075000,32.6050000,32.6060000,28920000
USD000000TOD,1,20131227,111500,32.6050000,32.6090000,32.6040000,32.6090000,5605000
USD000000TOD,1,20131227,111600,32.6090000,32.6095000,32.6050000,32.6060000,9427000
USD000000TOD,1,20131227,111700,32.6055000,32.6080000,32.6025000,32.6065000,13854000
USD000000TOD,1,20131227,111800,32.6050000,32.6055000,32.6010000,32.6055000,2801000
USD000000TOD,1,20131227,111900,32.6055000,32.6110000,32.6025000,32.6030000,7830000
USD000000TOD,1,20131227,112000,32.6035000,32.6055000,32.6025000,32.6030000,3535000
USD000000TOD,1,20131227,112100,32.6010000,32.6010000,32.5925000,32.5935000,7836000
USD000000TOD,1,20131227,112200,32.5925000,32.5975000,32.5925000,32.5975000,3938000
USD000000TOD,1,20131227,112300,32.5960000,32.6010000,32.5960000,32.6000000,3341000
USD000000TOD,1,20131227,112400,32.6000000,32.6025000,32.5980000,32.6025000,3122000
USD000000TOD,1,20131227,112500,32.6035000,32.6080000,32.6035000,32.6080000,6463000
USD000000TOD,1,20131227,112600,32.6075000,32.6115000,32.6075000,32.6100000,1495000
USD000000TOD,1,20131227,112700,32.6125000,32.6150000,32.6125000,32.6150000,6167000
USD000000TOD,1,20131227,112800,32.6140000,32.6150000,32.6065000,32.6085000,18047000
USD000000TOD,1,20131227,112900,32.6065000,32.6140000,32.6065000,32.6110000,16999000
USD000000TOD,1,20131227,113000,32.6110000,32.6140000,32.6100000,32.6125000,5750000
USD000000TOD,1,20131227,113100,32.6110000,32.6140000,32.6090000,32.6100000,16928000
USD000000TOD,1,20131227,113200,32.6105000,32.6145000,32.6100000,32.6140000,14997000
USD000000TOD,1,20131227,113300,32.6140000,32.6150000,32.6115000,32.6145000,9424000
USD000000TOD,1,20131227,113400,32.6130000,32.6150000,32.6095000,32.6095000,28733000
USD000000TOD,1,20131227,113500,32.6075000,32.6100000,32.6000000,32.6025000,21148000
USD000000TOD,1,20131227,113600,32.6000000,32.6020000,32.5990000,32.6010000,8756000
USD000000TOD,1,20131227,113700,32.6020000,32.6030000,32.6015000,32.6030000,5265000
USD000000TOD,1,20131227,113800,32.6030000,32.6065000,32.6025000,32.6065000,10096000
USD000000TOD,1,20131227,113900,32.6045000,32.6135000,32.6040000,32.6050000,10231000
USD000000TOD,1,20131227,114000,32.6040000,32.6045000,32.6010000,32.6040000,3322000
USD000000TOD,1,20131227,114100,32.6040000,32.6040000,32.5985000,32.5995000,8878000
USD000000TOD,1,20131227,114200,32.5995000,32.5995000,32.5975000,32.5990000,584000
USD000000TOD,1,20131227,114300,32.5990000,32.6000000,32.5975000,32.6000000,4949000
USD000000TOD,1,20131227,114400,32.6000000,32.6040000,32.5995000,32.6025000,7796000
USD000000TOD,1,20131227,114500,32.6065000,32.6090000,32.6060000,32.6090000,12888000
USD000000TOD,1,20131227,114600,32.6095000,32.6095000,32.6015000,32.6040000,12412000
USD000000TOD,1,20131227,114700,32.6040000,32.6040000,32.6010000,32.6025000,6094000
USD000000TOD,1,20131227,114800,32.6050000,32.6080000,32.6050000,32.6050000,8100000
USD000000TOD,1,20131227,114900,32.6075000,32.6090000,32.6050000,32.6090000,12205000
USD000000TOD,1,20131227,115000,32.6060000,32.6090000,32.6045000,32.6075000,14386000
USD000000TOD,1,20131227,115100,32.6075000,32.6075000,32.5900000,32.5960000,13633000
USD000000TOD,1,20131227,115200,32.5965000,32.5965000,32.5915000,32.5925000,1094000
USD000000TOD,1,20131227,115300,32.5930000,32.5950000,32.5930000,32.5950000,6338000
USD000000TOD,1,20131227,115400,32.5940000,32.6020000,32.5940000,32.6020000,12830000
USD000000TOD,1,20131227,115500,32.6000000,32.6050000,32.6000000,32.6000000,9305000
USD000000TOD,1,20131227,115600,32.6025000,32.6040000,32.6025000,32.6035000,2096000
USD000000TOD,1,20131227,115700,32.6035000,32.6035000,32.6020000,32.6020000,579000
USD000000TOD,1,20131227,115800,32.6035000,32.6075000,32.6005000,32.6075000,6364000
USD000000TOD,1,20131227,115900,32.6075000,32.6085000,32.6015000,32.6015000,5420000
USD000000TOD,1,20131227,120000,32.6030000,32.6060000,32.6015000,32.6060000,1080000
USD000000TOD,1,20131227,120100,32.6055000,32.6055000,32.6000000,32.6000000,3300000
USD000000TOD,1,20131227,120200,32.6020000,32.6020000,32.5935000,32.5995000,9673000
USD000000TOD,1,20131227,120300,32.5985000,32.5985000,32.5700000,32.5700000,59516000
USD000000TOD,1,20131227,120400,32.5730000,32.5730000,32.5695000,32.5725000,28712000
USD000000TOD,1,20131227,120500,32.5720000,32.5720000,32.5600000,32.5600000,17967000
USD000000TOD,1,20131227,120600,32.5605000,32.5640000,32.5500000,32.5545000,14632000
USD000000TOD,1,20131227,120700,32.5570000,32.5630000,32.5560000,32.5560000,4479000
USD000000TOD,1,20131227,120800,32.5575000,32.5575000,32.5505000,32.5535000,7498000
USD000000TOD,1,20131227,120900,32.5540000,32.5605000,32.5540000,32.5555000,1580000
USD000000TOD,1,20131227,121000,32.5570000,32.5570000,32.5420000,32.5425000,7065000
USD000000TOD,1,20131227,121100,32.5440000,32.5555000,32.5440000,32.5555000,2110000
USD000000TOD,1,20131227,121200,32.5600000,32.5605000,32.5460000,32.5490000,9744000
USD000000TOD,1,20131227,121300,32.5555000,32.5600000,32.5555000,32.5600000,1871000
USD000000TOD,1,20131227,121400,32.5635000,32.5640000,32.5600000,32.5635000,1969000
USD000000TOD,1,20131227,121500,32.5630000,32.5635000,32.5460000,32.5460000,8518000
USD000000TOD,1,20131227,121600,32.5435000,32.5490000,32.5405000,32.5485000,7815000
USD000000TOD,1,20131227,121700,32.5515000,32.5525000,32.5485000,32.5500000,3217000
USD000000TOD,1,20131227,121800,32.5490000,32.5535000,32.5455000,32.5530000,3488000
USD000000TOD,1,20131227,121900,32.5540000,32.5560000,32.5490000,32.5520000,9701000
USD000000TOD,1,20131227,122000,32.5520000,32.5520000,32.5435000,32.5435000,4949000
USD000000TOD,1,20131227,122100,32.5440000,32.5525000,32.5425000,32.5490000,6727000
USD000000TOD,1,20131227,122200,32.5515000,32.5600000,32.5475000,32.5580000,19724000
USD000000TOD,1,20131227,122300,32.5580000,32.5605000,32.5560000,32.5590000,4261000
USD000000TOD,1,20131227,122400,32.5585000,32.5585000,32.5405000,32.5405000,6627000
USD000000TOD,1,20131227,122500,32.5450000,32.5480000,32.5415000,32.5445000,9513000
USD000000TOD,1,20131227,122600,32.5450000,32.5450000,32.5410000,32.5410000,1670000
USD000000TOD,1,20131227,122700,32.5410000,32.5410000,32.5365000,32.5390000,25132000
USD000000TOD,1,20131227,122800,32.5400000,32.5460000,32.5395000,32.5460000,10411000
USD000000TOD,1,20131227,122900,32.5485000,32.5520000,32.5410000,32.5410000,5822000
USD000000TOD,1,20131227,123000,32.5400000,32.5465000,32.5400000,32.5460000,7655000
USD000000TOD,1,20131227,123100,32.5450000,32.5495000,32.5440000,32.5455000,3142000
USD000000TOD,1,20131227,123200,32.5455000,32.5460000,32.5400000,32.5400000,12595000
USD000000TOD,1,20131227,123300,32.5425000,32.5465000,32.5425000,32.5465000,871000
USD000000TOD,1,20131227,123400,32.5420000,32.5450000,32.5400000,32.5425000,18589000
USD000000TOD,1,20131227,123500,32.5425000,32.5440000,32.5335000,32.5335000,21868000
USD000000TOD,1,20131227,123600,32.5305000,32.5400000,32.5215000,32.5400000,24503000
USD000000TOD,1,20131227,123700,32.5440000,32.5475000,32.5350000,32.5365000,13528000
USD000000TOD,1,20131227,123800,32.5400000,32.5410000,32.5400000,32.5400000,8677000
USD000000TOD,1,20131227,123900,32.5400000,32.5455000,32.5400000,32.5435000,1154000
USD000000TOD,1,20131227,124000,32.5455000,32.5500000,32.5440000,32.5500000,9501000
USD000000TOD,1,20131227,124100,32.5480000,32.5480000,32.5420000,32.5450000,5688000
USD000000TOD,1,20131227,124200,32.5440000,32.5465000,32.5420000,32.5465000,1750000
USD000000TOD,1,20131227,124300,32.5465000,32.5465000,32.5415000,32.5450000,3510000
USD000000TOD,1,20131227,124400,32.5455000,32.5490000,32.5455000,32.5490000,3582000
USD000000TOD,1,20131227,124500,32.5490000,32.5490000,32.5440000,32.5450000,2031000
USD000000TOD,1,20131227,124600,32.5490000,32.5490000,32.5480000,32.5480000,1006000
USD000000TOD,1,20131227,124700,32.5495000,32.5525000,32.5495000,32.5500000,7375000
USD000000TOD,1,20131227,124800,32.5500000,32.5500000,32.5455000,32.5480000,10328000
USD000000TOD,1,20131227,124900,32.5490000,32.5540000,32.5490000,32.5520000,9638000
USD000000TOD,1,20131227,125000,32.5520000,32.5585000,32.5520000,32.5550000,6742000
USD000000TOD,1,20131227,125100,32.5555000,32.5600000,32.5550000,32.5600000,18294000
USD000000TOD,1,20131227,125200,32.5600000,32.5600000,32.5575000,32.5575000,5785000
USD000000TOD,1,20131227,125300,32.5575000,32.5600000,32.5530000,32.5575000,4665000
USD000000TOD,1,20131227,125400,32.5550000,32.5580000,32.5540000,32.5565000,1631000
USD000000TOD,1,20131227,125500,32.5565000,32.5590000,32.5555000,32.5580000,3454000
USD000000TOD,1,20131227,125600,32.5580000,32.5600000,32.5565000,32.5600000,4871000
USD000000TOD,1,20131227,125700,32.5570000,32.5610000,32.5570000,32.5610000,8111000
USD000000TOD,1,20131227,125800,32.5605000,32.5630000,32.5600000,32.5615000,2656000
USD000000TOD,1,20131227,125900,32.5635000,32.5635000,32.5610000,32.5630000,5600000
USD000000TOD,1,20131227,130000,32.5610000,32.5630000,32.5600000,32.5600000,9778000
